photo_id	image	entity	hard	photo_url	taxon	source_split	selection_group	target_label	needs_bbox_markup
622131732	https://inaturalist-open-data.s3.amazonaws.com/photos/622131732/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622131732/original.jpg	butterfly	train	positive	butterfly	True
624962628	https://inaturalist-open-data.s3.amazonaws.com/photos/624962628/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624962628/original.jpg	bee	train	negative	negative	False
624566689	https://inaturalist-open-data.s3.amazonaws.com/photos/624566689/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624566689/original.jpg	butterfly	train	positive	butterfly	True
622048351	https://inaturalist-open-data.s3.amazonaws.com/photos/622048351/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622048351/original.jpg	butterfly	train	positive	butterfly	True
620453228	https://inaturalist-open-data.s3.amazonaws.com/photos/620453228/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/620453228/original.jpg	butterfly	train	positive	butterfly	True
620203942	https://inaturalist-open-data.s3.amazonaws.com/photos/620203942/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/620203942/original.jpg	butterfly	train	positive	butterfly	True
624926681	https://inaturalist-open-data.s3.amazonaws.com/photos/624926681/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624926681/original.jpg	flower	train	negative	negative	False
623985855	https://inaturalist-open-data.s3.amazonaws.com/photos/623985855/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623985855/original.jpg	butterfly	train	positive	butterfly	True
619697387	https://inaturalist-open-data.s3.amazonaws.com/photos/619697387/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/619697387/original.jpg	butterfly	train	positive	butterfly	True
624913734	https://inaturalist-open-data.s3.amazonaws.com/photos/624913734/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624913734/original.jpg	flower	train	negative	negative	False
623327845	https://inaturalist-open-data.s3.amazonaws.com/photos/623327845/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623327845/original.jpg	butterfly	train	positive	butterfly	True
624964652	https://inaturalist-open-data.s3.amazonaws.com/photos/624964652/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624964652/original.jpg	beetle	train	negative	negative	False
624615481	https://inaturalist-open-data.s3.amazonaws.com/photos/624615481/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624615481/original.jpg	butterfly	train	positive	butterfly	True
619710717	https://inaturalist-open-data.s3.amazonaws.com/photos/619710717/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/619710717/original.jpg	butterfly	train	positive	butterfly	True
621900967	https://inaturalist-open-data.s3.amazonaws.com/photos/621900967/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/621900967/original.jpg	butterfly	train	positive	butterfly	True
624834555	https://inaturalist-open-data.s3.amazonaws.com/photos/624834555/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624834555/original.jpg	beetle	train	negative	negative	False
621953073	https://inaturalist-open-data.s3.amazonaws.com/photos/621953073/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/621953073/original.jpg	butterfly	train	positive	butterfly	True
621159555	https://inaturalist-open-data.s3.amazonaws.com/photos/621159555/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/621159555/original.jpg	butterfly	train	positive	butterfly	True
539307596	https://inaturalist-open-data.s3.amazonaws.com/photos/539307596/original.jpg	shrub	True	https://inaturalist-open-data.s3.amazonaws.com/photos/539307596/original.jpg	shrub	train	negative	negative	False
624957963	https://inaturalist-open-data.s3.amazonaws.com/photos/624957963/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624957963/original.jpg	flower	train	negative	negative	False
624011762	https://inaturalist-open-data.s3.amazonaws.com/photos/624011762/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624011762/original.jpg	butterfly	train	positive	butterfly	True
620149746	https://inaturalist-open-data.s3.amazonaws.com/photos/620149746/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/620149746/original.jpg	butterfly	train	positive	butterfly	True
624950051	https://inaturalist-open-data.s3.amazonaws.com/photos/624950051/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624950051/original.jpg	flower	train	negative	negative	False
624739877	https://inaturalist-open-data.s3.amazonaws.com/photos/624739877/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624739877/original.jpg	butterfly	train	positive	butterfly	True
623346951	https://inaturalist-open-data.s3.amazonaws.com/photos/623346951/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623346951/original.jpg	butterfly	train	positive	butterfly	True
528650662	https://inaturalist-open-data.s3.amazonaws.com/photos/528650662/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/528650662/original.jpg	shrub	train	negative	negative	False
623914131	https://inaturalist-open-data.s3.amazonaws.com/photos/623914131/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623914131/original.jpg	bee	train	negative	negative	False
623548929	https://inaturalist-open-data.s3.amazonaws.com/photos/623548929/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623548929/original.jpg	butterfly	train	positive	butterfly	True
535103798	https://inaturalist-open-data.s3.amazonaws.com/photos/535103798/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/535103798/original.jpg	shrub	train	negative	negative	False
624944007	https://inaturalist-open-data.s3.amazonaws.com/photos/624944007/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624944007/original.jpg	flower	train	negative	negative	False
624326971	https://inaturalist-open-data.s3.amazonaws.com/photos/624326971/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624326971/original.jpg	butterfly	train	positive	butterfly	True
624437739	https://inaturalist-open-data.s3.amazonaws.com/photos/624437739/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624437739/original.jpg	butterfly	train	positive	butterfly	True
624455464	https://inaturalist-open-data.s3.amazonaws.com/photos/624455464/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624455464/original.jpg	beetle	train	negative	negative	False
624132514	https://inaturalist-open-data.s3.amazonaws.com/photos/624132514/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624132514/original.jpg	butterfly	train	positive	butterfly	True
623132543	https://inaturalist-open-data.s3.amazonaws.com/photos/623132543/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623132543/original.jpg	bee	train	negative	negative	False
621907308	https://inaturalist-open-data.s3.amazonaws.com/photos/621907308/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/621907308/original.jpg	butterfly	train	positive	butterfly	True
621495592	https://inaturalist-open-data.s3.amazonaws.com/photos/621495592/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/621495592/original.jpg	butterfly	train	positive	butterfly	True
619870901	https://inaturalist-open-data.s3.amazonaws.com/photos/619870901/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/619870901/original.jpg	butterfly	train	positive	butterfly	True
624906087	https://inaturalist-open-data.s3.amazonaws.com/photos/624906087/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624906087/original.jpg	flower	train	negative	negative	False
524044169	https://inaturalist-open-data.s3.amazonaws.com/photos/524044169/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/524044169/original.jpg	shrub	train	negative	negative	False
623929365	https://inaturalist-open-data.s3.amazonaws.com/photos/623929365/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623929365/original.jpg	butterfly	train	positive	butterfly	True
622900640	https://inaturalist-open-data.s3.amazonaws.com/photos/622900640/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622900640/original.jpg	butterfly	train	positive	butterfly	True
624132696	https://inaturalist-open-data.s3.amazonaws.com/photos/624132696/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624132696/original.jpg	bee	train	negative	negative	False
624760674	https://inaturalist-open-data.s3.amazonaws.com/photos/624760674/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624760674/original.jpg	bee	train	negative	negative	False
623336628	https://inaturalist-open-data.s3.amazonaws.com/photos/623336628/original.jpg	bee	True	https://inaturalist-open-data.s3.amazonaws.com/photos/623336628/original.jpg	bee	train	negative	negative	False
624444633	https://inaturalist-open-data.s3.amazonaws.com/photos/624444633/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624444633/original.jpg	beetle	train	negative	negative	False
521595947	https://inaturalist-open-data.s3.amazonaws.com/photos/521595947/original.jpg	shrub	False	https://inaturalist-open-data.s3.amazonaws.com/photos/521595947/original.jpg	shrub	train	negative	negative	False
620412481	https://inaturalist-open-data.s3.amazonaws.com/photos/620412481/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/620412481/original.jpg	butterfly	train	positive	butterfly	True
620382375	https://inaturalist-open-data.s3.amazonaws.com/photos/620382375/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/620382375/original.jpg	butterfly	train	positive	butterfly	True
623272221	https://inaturalist-open-data.s3.amazonaws.com/photos/623272221/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623272221/original.jpg	bee	train	negative	negative	False
624333737	https://inaturalist-open-data.s3.amazonaws.com/photos/624333737/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624333737/original.jpg	bee	train	negative	negative	False
517347998	https://inaturalist-open-data.s3.amazonaws.com/photos/517347998/original.jpg	shrub	True	https://inaturalist-open-data.s3.amazonaws.com/photos/517347998/original.jpg	shrub	train	negative	negative	False
624954973	https://inaturalist-open-data.s3.amazonaws.com/photos/624954973/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624954973/original.jpg	flower	train	negative	negative	False
623149110	https://inaturalist-open-data.s3.amazonaws.com/photos/623149110/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623149110/original.jpg	butterfly	train	positive	butterfly	True
624901071	https://inaturalist-open-data.s3.amazonaws.com/photos/624901071/original.jpg	flower	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624901071/original.jpg	flower	train	negative	negative	False
624628048	https://inaturalist-open-data.s3.amazonaws.com/photos/624628048/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624628048/original.jpg	beetle	train	negative	negative	False
624594063	https://inaturalist-open-data.s3.amazonaws.com/photos/624594063/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624594063/original.jpg	beetle	train	negative	negative	False
624949594	https://inaturalist-open-data.s3.amazonaws.com/photos/624949594/original.jpg	flower	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624949594/original.jpg	flower	train	negative	negative	False
624093064	https://inaturalist-open-data.s3.amazonaws.com/photos/624093064/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624093064/original.jpg	bee	train	negative	negative	False
624086014	https://inaturalist-open-data.s3.amazonaws.com/photos/624086014/original.jpg	butterfly	True	https://inaturalist-open-data.s3.amazonaws.com/photos/624086014/original.jpg	butterfly	train	positive	butterfly	True
620982124	https://inaturalist-open-data.s3.amazonaws.com/photos/620982124/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/620982124/original.jpg	butterfly	train	positive	butterfly	True
624915738	https://inaturalist-open-data.s3.amazonaws.com/photos/624915738/original.jpg	beetle	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624915738/original.jpg	beetle	train	negative	negative	False
622957307	https://inaturalist-open-data.s3.amazonaws.com/photos/622957307/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622957307/original.jpg	butterfly	train	positive	butterfly	True
623938267	https://inaturalist-open-data.s3.amazonaws.com/photos/623938267/original.jpg	bee	False	https://inaturalist-open-data.s3.amazonaws.com/photos/623938267/original.jpg	bee	train	negative	negative	False
622646702	https://inaturalist-open-data.s3.amazonaws.com/photos/622646702/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/622646702/original.jpg	butterfly	train	positive	butterfly	True
624010487	https://inaturalist-open-data.s3.amazonaws.com/photos/624010487/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624010487/original.jpg	butterfly	train	positive	butterfly	True
624529867	https://inaturalist-open-data.s3.amazonaws.com/photos/624529867/original.jpg	butterfly	False	https://inaturalist-open-data.s3.amazonaws.com/photos/624529867/original.jpg	butterfly	train	positive	butterfly	True
